timestamp_EST,user_id,post_text,poster_url,poster,is_verified,flags,image_alts,vote_2020
2020-12-15 00:08:15,d568d8463a03583e684c70395091fad1,"BREAKING: With Californias 55 electoral college votes, Joe Biden and Kamala Harris have secured the 270 needed and have officially ousted Donald Trump from the White House on Jan. 20.",https://www.facebook.com/newsandguts/,News And Guts,True,See the results and other info about the 2020 US Election. See Election Results,Elector Day: Bidens Victory Over Trump to be Formally Confirmed by Electoral College - News & Guts Media,Voted Biden
2020-12-11 02:13:12,29df575ef177af5f15aa748610f97974,"From the beginning of the pandemic, President Trump's bedrock objective has been saving American lives. http://45.wh.gov/sxgc6p",https://www.facebook.com/WhiteHouse/,The White House,True,See the results and other info about the 2020 US Election. See Election Results,"Image may contain: 1 person, standing and suit, text that says 'OPERATION WARP SPEED President Trump took early and aggressive action to prevent spread the virus in America and reacted quickly to completely revolutionize America's testing system for COVID-19'",Voted Trump
2020-12-14 05:22:51,b554400cbb98ae0c66305da7bb127dcf,"All 50 states have already certified their election results ensuring that President-elect Biden will be the 46th president, but the Electoral College vote on Monday makes the result official. Here's a look at what the vote means.",https://www.facebook.com/NBCNews/,NBC News,True,See the results and other info about the 2020 US Election. See Election Results,What the Electoral College vote means for Trump and Biden,Voted Biden
2020-12-14 02:56:52,b554400cbb98ae0c66305da7bb127dcf,Its the latest legal setback in the presidents efforts to overturn the election results.,https://www.facebook.com/WKYTTV/,WKYT,True,See the results and other info about the 2020 US Election. See Election Results,Georgia high court rejects latest Trump election appeal,Voted Biden
2020-12-11 13:09:11,c9e8f3ff21a9aebe9b6b42a1f37efff7,"Honored to be named TIME 's Person of the Year with President-elect Joe Biden . Were at a moment where were being confronted by multiple crises that have convergeda public health crisis, an economic crisis, a long overdue reckoning on racial injustice, and a climate crisis. We have a lot we need to handle in the days ahead but I know together we can get it done: ti.me/3oL1WvV",https://www.facebook.com/KamalaHarris/,Kamala Harris,True,See the results and other info about the 2020 US Election. See Election Results,"Image may contain: 1 person, text that says 'DOUBLEISSUE PERSON the YEAR TIME TIA JOE BIDEN AND KAMALA HARRIS CHANGING AMERICA'S STORY time.com'",Voted Biden
2020-12-03 11:35:36,c9e8f3ff21a9aebe9b6b42a1f37efff7,"I could not agree more with Barack Obama . Our future is on the line in the Senate runoff elections in Georgia. If Democrats come up short in this fight, Mitch McConnell and the GOP will still be in control of the Senate and be able to block or slow down the critical work the Biden-Harris Administration is planning to do starting on day one. Thats why its so critical that we all do everything we can to help Jon Ossoff and Reverend Raphael Warnock win.",https://www.facebook.com/pattymurray/,Patty Murray,True,See the results and other info about the 2020 US Election. See Election Results,Barack Obama narrates new Jon Ossoff ad ahead of Georgia runoff:,Voted Biden
2020-12-11 19:12:51,c9e8f3ff21a9aebe9b6b42a1f37efff7,"BREAKING: The Supreme Court rejected a lawsuit brought by Texas and 17 other GOP-run states alleging election fraud in four other states, in yet another failed attempt by allies of President Trump to overturn the results of the 2020 election.",https://www.facebook.com/nprpolitics/,NPR Politics,True,See the results and other info about the 2020 US Election. See Election Results,Supreme Court Shuts Door On Trump Election Prospects,Voted Biden
2020-12-07 04:02:02,e72f4de874c77b97697d32dba0d48fe9,"City spokesperson Lauren Cox told Fox Business that the Philadelphia Department of Parks & Recreation received a payment of $11,025 on Nov. 17, reflecting a pre-event estimate given to the campaign. She added that the Biden campaign confirmed on Friday that an additional payment of $4,500 was being mailed.",https://www.facebook.com/FoxNews/,Fox News,True,See the results and other info about the 2020 US Election. See Election Results,Biden campaign pays $15G in bills to Philadelphia after FDR Park rally,Voted Trump
2020-12-02 14:01:06,beeb8d6d301ebb0ffd9014864bf18a1d,"Rep. Mo Brooks has been telling his colleagues that he plans to challenge the Electoral College votes when Congress officially certifies Bidens victory on Jan. 6, as long as a Senate Republican will join him in the long-shot effort. But he told us he knows it's probably more of a symbolic protest.",https://www.facebook.com/politico/,POLITICO,True,See the results and other info about the 2020 US Election. See Election Results,The GOPs electoral mischief,"Voted other party, but prefers Biden over Trump"
2020-12-13 01:04:32,f22b3baf28bdaf148cb2f85ded051022,"After the Supreme Court rejected a Texas lawsuit challenging the election results, the outgoing president vowed to ""fight on!"" But most of the 126 House Republicans who'd signed a brief supporting the suit remained quiet.",https://www.facebook.com/NPR/,NPR,True,See the results and other info about the 2020 US Election. See Election Results,"After Supreme Court Defeat, Trump's Backers In Congress Are Quiet On What Comes Next",Voted Biden
2020-12-01 16:35:22,c5410bba29fb8c200d937007a2bfd607,,https://www.facebook.com/forbes/,Forbes,True,See the results and other info about the 2020 US Election. See Election Results,Ex-DHS Staffer Chris Krebs Considering Legal Action After Trump Lawyer Calls For His Execution,Voted Biden
2020-12-07 03:45:51,c5410bba29fb8c200d937007a2bfd607,"Dozens of armed protestors gathered outside Michigan Sec. of State Benson's home over the weekend shouting obscenities"" and threatening violence in an effort to overturn the presidential election, she said Sunday. https://nbcnews.to/2VN5fGB",https://www.facebook.com/NBCNews/,NBC News,True,See the results and other info about the 2020 US Election. See Election Results,"Michigan secretary of state says armed protesters gathered outside her home, threatening violence",Voted Biden
2020-12-02 03:11:51,c5410bba29fb8c200d937007a2bfd607,"Gabriel Sterling, a Republican election official in Georgia, had strong words for President Trump and other Republican leaders who have made baseless claims of voter fraud in the state. Those overseeing the state's recount have reported harassment and death threats. ""It has all gone too far. All of it.""",https://www.facebook.com/NPR/,NPR,True,See the results and other info about the 2020 US Election. See Election Results,'Someone's Going To Get Killed': Ga. Official Blasts GOP Silence On Election Threats,Voted Biden
2020-12-09 12:18:58,06ab8df39678dc16e0168db5762e0d0f,"The voting machines worked. The courts upheld democracy. But voter suppression appears to be alive and well. Does the Georgia GOP still thinks its dangerous for Black and brown people to vote? For the senate runoff, the state is reducing the number of voting locations in Cobb County, third largest in the state and an Atlanta suburb that swung heavily for Joe Biden.",https://www.facebook.com/newsandguts/,News And Guts,True,See the results and other info about the 2020 US Election. See Election Results,Voter Suppression in Key Georgia County Could Affect Dems in U.S. Senate Run-Offs - News & Guts Media,Voted Biden
2020-12-05 08:12:26,3286a66ae3b564c454b1a20d7ab394ac,"In advance of President Trumps visit to Georgia, we recap our fact-checking reports on the Georgia runoff elections which will decide control of the Senate -- and the presidents false, misleading and unfounded statements about alleged election fraud in Georgia.",https://www.facebook.com/factcheck.org/,FactCheck.org,True,See the results and other info about the 2020 US Election. See Election Results,Primer on Trump's Visit to Georgia,Voted Biden
2020-12-09 05:03:58,794451cd1da35fd53980f18c96f9f25b,An Oklahoma senator is calling on our state an other states to join in support of the lawsuit filed by the state of Texas against those battleground states that he believes did not properly conduct their elections.,https://www.facebook.com/NewsChannel8Tulsa/,NewsChannel 8 - Tulsa,True,See the results and other info about the 2020 US Election. See Election Results,Sen. Standridge calls on Oklahoma to support Texas lawsuit about election results,Voted Trump
